nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded
ALUNO-920,17.0,5,8.33334,7.039504634920634,Não,M,5.625,Ametista,7.8125,7.199999999999999,1,3,5.0,6.612103174603176,8.0,B,-2.0,0,0
ALUNO-921,17.0,3,10.00002,4.929351371017871,Não,M,6.25,Quartzo,7.1875,1.722222222222222,0,1,2.5,3.914117132867133,6.0416575,R,-4.0,0,0
ALUNO-922,12.0,3,8.75001,7.191666500000001,Não,F,5.0,Ametista,7.5,5.166666666666667,0,3,10.0,8.458333333333334,6.7083275,P,0.0,1,0
ALUNO-923,10.0,0,10.00002,7.67873527680312,Não,F,6.875,Ametista,5.625,8.483333333333334,0,3,5.0,8.076998050682262,8.083335,R,-2.0,0,0
ALUNO-924,11.0,1,8.500020000000001,7.412502222222223,Não,M,7.5,Ametista,5.625,7.25,0,3,5.0,8.777777777777779,7.722223333333334,B,-1.0,0,0
ALUNO-925,8.0,0,10.00002,7.818554797720798,Não,M,6.25,Ametista,5.625,7.083333333333334,0,3,10.0,8.655270655270654,7.41666,R,0.0,1,0
ALUNO-926,14.0,3,0.0,5.148616912114456,Não,M,5.625,Quartzo,7.5,3.555555555555556,0,1,5.0,6.416701505016722,6.7083275,P,-1.0,0,0
ALUNO-927,11.0,1,7.416679999999999,6.65156698989899,Não,M,5.625,Ágata,6.041666666666667,6.25,0,2,5.0,7.466161616161616,7.5,R,-1.0,0,0
ALUNO-930,17.0,6,10.00002,8.96534820289855,Sim,M,9.375,Topázio,9.0625,8.466666666666667,1,4,5.0,9.641304347826086,10.00001,B,-1.0,0,1
ALUNO-931,11.0,1,9.50002,6.38972597744361,Não,M,6.875,Ágata,5.625,3.333333333333333,0,2,5.0,6.948621553884712,8.166665,B,-1.0,0,0
ALUNO-932,14.0,3,0.0,5.201146520702537,Não,M,4.375,Quartzo,7.5,5.444444444444444,0,1,5.0,5.207123159068239,6.916665,B,-1.0,0,0
ALUNO-933,17.0,5,7.91667,5.677000466853408,Não,M,7.5,Quartzo,5.625,2.066666666666666,0,1,5.0,6.255835667600373,7.041665,B,-2.0,0,0
ALUNO-934,inf,7,7.91667,7.665178904761905,Não,F,7.5,Ametista,7.1875,8.0,0,3,5.0,9.523809523809524,7.0,B,-1.0,0,0
ALUNO-936,11.0,0,10.00002,6.979899934065935,Não,M,7.5,Ágata,5.625,6.25,0,2,5.0,7.170329670329671,7.41666,R,-2.0,0,0
ALUNO-937,12.0,3,10.00002,6.925909119658121,Não,F,5.625,Ágata,7.1875,4.777777777777778,0,2,10.0,7.32051282051282,6.124995,B,0.0,1,0
ALUNO-939,15.0,4,7.50001,6.745866585563862,Não,M,5.625,Ágata,7.8125,5.266666666666667,0,2,5.0,7.24391126115264,8.25,R,-1.0,0,0
ALUNO-941,14.0,3,7.91667,6.328219530303031,Não,F,7.5,Ágata,7.8125,5.666666666666667,0,2,5.0,5.109848484848484,6.7499975,B,-1.0,0,0
ALUNO-944,16.0,3,8.75001,4.181778881642512,Não,M,7.5,Quartzo,6.09375,0.9444444444444444,0,1,2.5,2.917572463768116,4.6249975,B,-3.0,0,0
ALUNO-945,16.0,4,8.75001,8.511529444444445,Sim,F,8.75,Topázio,8.4375,8.422222222222222,1,4,5.0,10.0,8.66667,R,-2.0,0,1
ALUNO-946,14.0,3,7.08333,7.411457833333333,Não,F,7.5,Ametista,7.65625,7.444444444444445,0,3,5.0,8.784722222222221,7.2083325,B,-1.0,0,0
ALUNO-947,11.0,1,8.500020000000001,5.84372876673568,Não,M,7.5,Quartzo,5.625,4.5,0,1,5.0,5.572808833678399,5.833325,B,-1.0,0,0
ALUNO-948,15.0,4,7.08333,6.288918699407872,Não,F,7.5,Ágata,8.125,4.388888888888889,0,2,5.0,5.78487460815047,7.416665,B,-1.0,0,0
ALUNO-949,13.0,2,8.000020000000001,7.835649925925926,Não,F,7.5,Ametista,6.041666666666667,8.5,0,3,5.0,9.62962962962963,7.777776666666667,B,-1.0,0,0
ALUNO-952,11.0,2,9.000020000000001,7.972224666666668,Não,M,7.5,Ametista,6.666666666666666,5.5,0,3,10.0,9.666666666666666,8.111113333333336,B,0.0,1,0
ALUNO-954,9.0,0,8.500020000000001,7.097068901234568,Não,F,5.0,Ametista,5.625,7.25,0,3,5.0,8.67283950617284,7.499995,B,-1.0,0,0
ALUNO-955,9.0,1,9.000020000000001,8.109723333333333,Não,M,7.5,Topázio,6.041666666666667,7.0,0,4,10.0,10.0,7.277773333333332,R,0.0,1,0
ALUNO-957,12.0,2,7.50002,7.35895350617284,Sim,F,5.625,Ametista,6.458333333333334,6.916666666666666,1,3,5.0,9.19753086419753,8.388893333333334,R,-1.0,0,1
ALUNO-958,17.0,5,7.08333,6.68171391025641,Não,M,5.0,Ágata,7.03125,5.800000000000001,1,2,5.0,8.801282051282051,6.7499975,R,-2.0,0,0
ALUNO-959,13.0,1,9.50002,8.093255968253969,Não,M,7.5,Topázio,6.25,9.0,0,4,5.0,9.841269841269842,7.5,P,-2.0,0,0
ALUNO-960,9.0,0,10.00002,6.671589693957115,Não,F,5.625,Ágata,5.625,4.833333333333333,0,2,5.0,7.899610136452241,7.499995,B,-1.0,0,0
ALUNO-961,11.0,2,9.50002,7.460804469135802,Não,F,5.625,Ametista,6.458333333333334,4.5,1,3,10.0,9.012345679012345,8.0,R,0.0,1,0
ALUNO-963,13.0,1,6.91668,7.276307053600185,Não,F,6.875,Ametista,6.041666666666667,7.083333333333334,0,3,5.0,9.325971934667589,7.555556666666667,R,-2.0,0,0
ALUNO-964,13.0,3,8.33334,7.720170621212121,Não,F,7.5,Ametista,7.65625,5.777777777777778,0,3,10.0,8.203282828282827,7.8749975,B,0.0,1,0
ALUNO-967,11.0,0,9.000020000000001,6.994374941276115,Não,M,7.5,Ágata,4.6875,9.233333333333334,0,2,5.0,5.394786373047244,7.249995,B,-2.0,0,0
ALUNO-969,11.0,2,8.500020000000001,8.716975028083027,Sim,F,7.5,Topázio,6.666666666666666,8.833333333333332,0,4,10.0,9.307081807081806,9.111116666666666,R,0.0,1,1
ALUNO-971,8.0,0,9.50002,7.483074736692157,Não,F,7.5,Ametista,5.9375,6.166666666666666,0,3,10.0,7.279952016794122,7.499995,R,0.0,1,0
ALUNO-974,9.0,0,10.00002,6.9760288087452,Não,F,7.5,Ágata,5.625,5.683333333333334,0,2,5.0,7.884305710392666,7.249995,B,-1.0,0,0
ALUNO-975,9.0,0,10.00002,8.178844113710202,Sim,F,7.5,Topázio,5.625,8.833333333333334,0,4,5.0,9.165042235217674,8.833335,B,-1.0,0,1
ALUNO-976,8.0,0,10.00002,6.799020941176471,Não,M,6.875,Ágata,5.625,6.0,0,2,10.0,4.411764705882353,7.33333,R,0.0,1,0
ALUNO-978,11.0,0,8.500020000000001,7.203704703703704,Não,F,6.875,Ametista,5.625,6.5,0,3,5.0,8.518518518518517,7.999995,B,-2.0,0,0
ALUNO-979,11.0,1,6.91668,4.36510584962406,Não,F,7.5,Quartzo,4.375,2.833333333333333,0,1,5.0,3.346365914786967,3.74999,R,-1.0,0,0
ALUNO-980,8.0,0,10.00002,7.57550815594542,Não,M,8.125,Ametista,5.625,7.35,0,3,10.0,6.569200779727096,7.08333,R,0.0,1,0
ALUNO-981,11.0,0,10.00002,6.848297887989204,Não,F,6.25,Ágata,5.625,4.75,0,2,5.0,8.387314439946017,7.666665,B,-2.0,0,0
ALUNO-982,11.0,2,9.000020000000001,6.973149037037037,Não,M,7.5,Ágata,6.25,4.75,0,2,10.0,6.851851851851851,6.888883333333332,R,0.0,1,0
ALUNO-983,12.0,3,8.75001,7.740831693121693,Não,F,5.625,Ametista,7.96875,5.955555555555556,1,3,10.0,9.16005291005291,7.41667,B,0.0,1,0
ALUNO-984,12.0,1,7.916679999999999,5.588394190476191,Não,M,6.875,Quartzo,4.6875,4.0,0,1,5.0,5.952380952380953,5.75,R,-2.0,0,0
ALUNO-985,11.0,1,9.50002,6.126856186741364,Não,M,7.5,Ágata,5.625,1.75,0,2,5.0,8.960667600373483,6.111103333333335,B,-1.0,0,0
ALUNO-988,11.0,1,8.000020000000001,7.392173272727273,Não,M,7.5,Ametista,5.416666666666667,7.75,0,3,5.0,9.363636363636363,6.888886666666665,B,-1.0,0,0
ALUNO-989,14.0,2,9.50002,6.899874812372813,Não,F,7.5,Ágata,6.041666666666667,5.916666666666667,0,2,5.0,7.395197395197396,7.166666666666666,R,-2.0,0,0
ALUNO-990,13.0,2,8.500020000000001,6.745835333333334,Não,F,7.5,Ágata,6.458333333333334,2.5,0,2,5.0,10.0,7.5,P,-1.0,0,0
ALUNO-991,12.0,2,9.000020000000001,6.930756190476192,Não,F,4.375,Ágata,6.25,5.5,0,2,5.0,9.285714285714285,7.555556666666667,B,-1.0,0,0
ALUNO-993,16.0,5,5.41666,6.846516835004177,Não,F,5.625,Ágata,7.5,8.88888888888889,1,2,5.0,6.281197786131997,7.2916675,R,-1.0,0,0
ALUNO-994,13.0,3,10.00002,7.439744423076924,Não,M,7.5,Ametista,7.5,5.0,0,3,10.0,8.240384615384615,6.4583275,R,0.0,1,0
ALUNO-995,11.0,1,8.000020000000001,7.221179827586207,Não,M,6.25,Ametista,5.625,6.5,0,3,5.0,9.751724137931037,7.416665,B,-1.0,0,0
ALUNO-996,12.0,2,8.500020000000001,7.065554520054659,Não,F,5.0,Ametista,6.25,7.166666666666666,1,3,5.0,8.174985933606623,7.61111,B,-1.0,0,0
ALUNO-997,11.0,2,6.91668,7.960716507936509,Sim,M,4.375,Ametista,6.458333333333334,8.0,1,3,10.0,9.206349206349206,8.722226666666666,B,0.0,1,1
ALUNO-998,8.0,0,9.50002,7.741976308641975,Não,F,5.625,Ametista,5.625,6.166666666666666,0,3,10.0,9.668209876543209,7.499995,R,0.0,1,0
ALUNO-1000,11.0,2,9.50002,6.686743535353536,Não,M,7.5,Ágata,6.458333333333334,2.0,0,2,10.0,8.093434343434343,6.611106666666666,P,0.0,1,0
ALUNO-1001,9.0,0,9.000020000000001,7.382144857142857,Não,F,5.625,Ametista,5.625,8.083333333333334,1,3,5.0,8.452380952380953,7.75,B,-1.0,0,0
ALUNO-1002,16.0,4,8.75001,7.562874816059757,Não,M,6.875,Ametista,7.5,8.277777777777777,0,3,5.0,7.515756302521009,7.958335,P,-2.0,0,0
ALUNO-1004,10.0,0,10.00002,8.184503595776773,Não,M,7.5,Topázio,6.25,8.666666666666668,0,4,5.0,9.547511312217194,8.33333,B,-2.0,0,0
ALUNO-1005,11.0,1,8.500020000000001,7.050000666666667,Não,F,4.375,Ametista,5.625,6.5,0,3,5.0,9.833333333333334,7.16666,R,-1.0,0,0
ALUNO-1008,8.0,0,10.00002,7.259040128205128,Não,M,6.25,Ametista,5.625,6.299999999999999,0,3,10.0,6.641025641025641,7.416665,R,0.0,1,0
ALUNO-1009,9.0,0,9.000020000000001,7.440048629629629,Não,M,2.5,Ametista,5.9375,8.083333333333332,0,3,5.0,9.814814814814817,8.083335,R,-1.0,0,0
ALUNO-1010,11.0,2,8.500020000000001,7.262763158594493,Não,F,7.5,Ametista,6.041666666666667,4.5,0,3,10.0,8.292972459639126,7.5,P,0.0,1,0
ALUNO-1011,9.0,0,10.00002,7.790571508771929,Não,M,7.5,Ametista,5.625,7.833333333333333,0,3,5.0,9.473684210526317,7.58333,R,-1.0,0,0
ALUNO-1014,12.0,1,7.416679999999999,7.303241851851853,Não,F,7.5,Ametista,6.041666666666667,8.833333333333332,0,3,5.0,7.425925925925926,7.277776666666666,B,-2.0,0,0
ALUNO-1015,14.0,4,9.16668,8.67342461904762,Sim,F,9.375,Topázio,7.96875,7.266666666666667,1,4,10.0,8.928571428571427,8.91667,R,0.0,1,1
ALUNO-1017,13.0,4,7.91667,7.95721614036921,Não,F,5.625,Ametista,7.96875,6.888888888888888,1,3,10.0,9.05864681295716,8.083335,B,2.0,0,0
ALUNO-1022,10.0,1,8.000020000000001,7.52518315942029,Não,F,7.5,Ametista,6.041666666666667,7.583333333333334,0,3,5.0,9.605072463768115,7.166666666666666,R,-1.0,0,0
ALUNO-1023,11.0,0,9.000020000000001,6.832373461538461,Não,F,7.5,Ágata,5.625,5.416666666666666,0,2,5.0,7.26602564102564,7.916665,P,-2.0,0,0
ALUNO-1025,8.0,0,8.000020000000001,8.09268585185185,Não,F,6.25,Topázio,5.625,9.183333333333334,0,4,10.0,8.925925925925926,7.41666,B,0.0,1,0
ALUNO-1026,14.0,3,8.75001,5.66899900252303,Não,M,7.5,Quartzo,7.5,2.777777777777778,0,1,5.0,4.317217234837372,6.874995,R,-1.0,0,0
ALUNO-1028,14.0,3,7.91667,6.943054722222223,Não,F,4.375,Ágata,7.5,7.444444444444444,0,2,10.0,6.666666666666668,5.7083275,R,0.0,1,0
ALUNO-1029,12.0,3,8.75001,7.928183035966957,Não,F,7.5,Ametista,7.8125,5.777777777777778,1,3,10.0,8.915214902057008,7.9166675,B,0.0,1,0
ALUNO-1030,13.0,2,8.500020000000001,6.874622323232323,Não,M,7.5,Ágata,6.458333333333334,5.75,0,2,5.0,8.282828282828284,6.611106666666666,B,-1.0,0,0
ALUNO-1031,10.0,1,8.500020000000001,7.950002,Não,M,7.5,Ametista,5.833333333333334,8.833333333333332,0,3,5.0,10.0,7.5,B,-1.0,0,0
ALUNO-1033,8.0,0,9.50002,8.243991565656566,Não,M,8.125,Topázio,5.625,9.1,0,4,10.0,7.328282828282827,8.166665,R,0.0,1,0
ALUNO-1034,13.0,2,9.50002,7.495580529657477,Não,M,7.5,Ametista,6.041666666666667,6.633333333333333,0,3,5.0,9.490392648287385,7.333333333333333,R,-1.0,0,0
ALUNO-1037,13.0,3,8.33334,8.121970030303032,Não,M,6.875,Topázio,8.125,8.0,0,4,10.0,8.151515151515152,7.791665,R,0.0,1,0
ALUNO-1038,15.0,5,9.16668,7.532558522875818,Não,F,7.5,Ametista,6.458333333333334,5.777777777777779,0,3,10.0,7.44750816993464,7.875,R,0.0,1,0
ALUNO-1039,11.0,0,9.50002,7.625232814814815,Não,M,7.5,Ametista,5.9375,7.0,0,3,5.0,9.074074074074074,8.08333,B,-2.0,0,0
ALUNO-1040,14.0,3,9.58335,7.267797248934356,Não,M,7.5,Ametista,7.5,6.166666666666667,0,3,5.0,8.422314578005116,6.95833,P,-1.0,0,0
ALUNO-1042,14.0,3,9.58335,6.891666833333334,Não,M,7.5,Ágata,7.5,5.166666666666667,0,2,5.0,8.5,5.9999925,R,-1.0,0,0
ALUNO-1044,9.0,0,8.000020000000001,7.282095689594356,Não,M,7.5,Ametista,5.625,7.316666666666666,0,3,5.0,8.447971781305114,7.58333,B,-1.0,0,0
ALUNO-1045,11.0,2,9.50002,7.902183873015874,Não,F,7.5,Ametista,4.791666666666667,7.416666666666666,0,3,10.0,9.365079365079364,6.833329999999999,R,0.0,1,0
ALUNO-1048,9.0,1,8.000020000000001,7.038889111111112,Não,M,7.5,Ametista,4.166666666666666,4.75,0,3,10.0,9.72222222222222,5.88888,R,0.0,1,0
ALUNO-1049,11.0,1,8.500020000000001,7.107453276895944,Não,M,7.5,Ametista,6.25,6.25,0,3,5.0,8.88447971781305,6.777776666666665,B,-1.0,0,0
ALUNO-1050,9.0,0,10.00002,7.785693147804151,Não,F,7.5,Ametista,5.625,8.25,0,3,5.0,8.865955739020755,7.75,P,-1.0,0,0
ALUNO-1051,14.0,3,8.75001,6.762500166666667,Não,F,5.625,Ágata,8.125,5.833333333333333,0,2,5.0,7.1875,7.0416625,R,-1.0,0,0
ALUNO-1052,11.0,2,9.50002,8.11186499332851,Não,F,6.875,Topázio,6.666666666666666,8.416666666666666,0,4,10.0,7.955148299975887,7.666666666666667,R,0.0,1,0
ALUNO-1053,17.0,5,8.75001,7.891450716450215,Não,F,7.5,Ametista,5.833333333333334,9.25,0,3,5.0,9.415584415584416,7.2499975,R,-2.0,0,0
ALUNO-1054,9.0,1,9.000020000000001,7.776390666666667,Não,F,7.5,Ametista,6.041666666666667,6.5,0,3,10.0,9.333333333333332,6.777776666666666,B,0.0,1,0
ALUNO-1055,14.0,4,6.66666,7.456542276334777,Não,F,5.625,Ametista,7.34375,6.277777777777778,0,3,10.0,8.603896103896105,7.5833325,R,0.0,1,0
ALUNO-1057,14.0,3,8.33334,6.427354572463768,Não,M,7.5,Ágata,7.5,5.166666666666667,0,2,5.0,6.845108695652174,5.9583275,R,-1.0,0,0
ALUNO-1058,11.0,2,8.000020000000001,7.763511656565657,Não,F,7.5,Ametista,6.458333333333334,7.25,0,3,10.0,8.69949494949495,6.888886666666666,B,0.0,1,0
ALUNO-1059,16.0,3,7.91667,4.837498500000001,Não,M,7.5,Quartzo,6.875,1.833333333333333,0,1,2.5,3.666666666666667,6.2916575,B,-3.0,0,0
ALUNO-1060,13.0,3,9.58335,7.208765730639731,Não,F,7.5,Ametista,7.03125,3.5,0,3,10.0,8.653198653198654,6.83333,R,0.0,1,0
ALUNO-1062,15.0,5,6.66666,6.243027512820514,Não,M,5.0,Ágata,6.09375,4.25,0,2,10.0,7.251602564102564,5.83333,R,0.0,1,0
ALUNO-1063,11.0,0,9.000020000000001,5.552244923076923,Não,F,7.5,Quartzo,4.375,4.166666666666667,0,1,5.0,4.573717948717949,6.08333,R,-2.0,0,0
ALUNO-1065,11.0,0,9.50002,7.510987800569801,Não,M,7.5,Ametista,5.9375,7.0,0,3,5.0,9.002849002849004,7.58333,R,-2.0,0,0
ALUNO-1066,14.0,4,6.66666,7.21482645698363,Não,F,7.5,Ametista,6.875,5.522222222222222,0,3,10.0,8.489420062695924,6.54166,B,0.0,1,0
ALUNO-1067,11.0,2,9.000020000000001,7.682753058681186,Não,F,7.5,Ametista,6.041666666666667,4.916666666666667,0,3,10.0,8.892921960072595,8.333333333333334,B,0.0,1,0
ALUNO-1068,inf,7,8.33334,4.289168444444445,Não,M,6.875,Quartzo,3.75,1.022222222222222,0,1,5.0,3.333333333333333,5.111116666666667,R,-1.0,0,0
ALUNO-1069,9.0,0,9.000020000000001,6.864088634920636,Não,F,5.0,Ágata,5.625,8.0,0,2,5.0,6.174603174603175,7.83333,B,-1.0,0,0
ALUNO-1070,12.0,1,9.50002,5.949454421052632,Não,M,5.0,Quartzo,4.6875,4.416666666666667,0,1,5.0,8.070175438596491,5.16667,R,-2.0,0,0
ALUNO-1071,13.0,2,9.50002,5.750265883597884,Não,F,5.625,Quartzo,6.041666666666667,3.583333333333333,0,1,5.0,5.417989417989419,6.666663333333332,R,-1.0,0,0
ALUNO-1072,14.0,3,9.58335,5.371978339181286,Não,F,7.5,Quartzo,6.09375,4.122222222222223,0,1,5.0,3.81578947368421,4.83333,B,-1.0,0,0
ALUNO-1073,11.0,1,0.0,5.334539516483517,Não,M,7.5,Quartzo,6.458333333333334,4.0,0,1,5.0,6.249084249084249,6.944446666666666,B,-1.0,0,0
ALUNO-1074,13.0,1,8.000020000000001,6.581946666666667,Não,F,7.5,Ágata,6.041666666666667,5.833333333333333,0,2,5.0,6.25,7.555556666666667,R,-2.0,0,0
ALUNO-1075,16.0,5,7.5,7.566015304972806,Sim,F,5.625,Ametista,7.96875,6.744444444444444,1,3,5.0,9.580419580419582,8.458337499999999,R,-1.0,0,1
ALUNO-1076,14.0,3,8.75001,6.116219571428572,Não,F,7.5,Ágata,7.03125,3.75,0,2,5.0,7.357142857142857,5.333325,R,-1.0,0,0
ALUNO-1078,13.0,2,8.000020000000001,6.511662330532213,Não,F,7.5,Ágata,6.458333333333334,5.583333333333334,0,2,5.0,7.662464985994397,5.833336666666667,R,-1.0,0,0
ALUNO-1080,13.0,2,7.50002,5.411575629629629,Não,F,7.5,Quartzo,6.041666666666667,0.0,0,1,5.0,6.481481481481481,7.555553333333333,B,-1.0,0,0
ALUNO-1082,11.0,1,8.500020000000001,6.962017015219663,Não,M,5.625,Ágata,6.25,6.0,0,2,5.0,8.78924174276498,7.333333333333333,B,-1.0,0,0
ALUNO-1084,10.0,1,7.50002,6.464252763285025,Não,M,7.5,Ágata,5.0,5.0,0,2,5.0,8.932367149758454,5.888886666666667,R,-1.0,0,0
ALUNO-1085,16.0,5,8.75001,6.157779444444444,Não,F,7.5,Ágata,6.25,4.955555555555556,0,2,5.0,6.25,5.833336666666667,R,-1.0,0,0
ALUNO-1090,12.0,1,8.500020000000001,5.179630296296297,Não,F,7.5,Quartzo,5.833333333333334,1.0,0,1,5.0,5.481481481481482,5.999993333333334,R,-2.0,0,0
ALUNO-1091,13.0,2,9.000020000000001,5.519122439955107,Não,F,7.5,Quartzo,6.458333333333334,2.25,0,1,5.0,4.866442199775533,6.499993333333334,R,-1.0,0,0
ALUNO-1093,18.0,7,7.91667,6.901589607843138,Não,F,7.5,Ágata,8.28125,4.733333333333333,0,2,5.0,7.370098039215687,8.055556666666668,R,-1.0,0,0
ALUNO-1095,9.0,1,10.00002,8.902781333333333,Não,F,7.5,Topázio,6.25,9.916666666666668,1,4,10.0,9.666666666666666,8.055563333333334,B,0.0,1,0
ALUNO-1097,14.0,4,9.16668,8.149929726333543,Não,M,5.625,Topázio,7.96875,6.677777777777778,1,4,10.0,9.691650853889945,8.000005,R,0.0,1,0
ALUNO-1098,9.0,0,8.500020000000001,7.910991723905724,Não,F,8.125,Ametista,5.3125,9.3,0,3,5.0,8.61952861952862,8.16667,R,-1.0,0,0
ALUNO-1099,11.0,2,8.500020000000001,7.303705925925926,Não,F,6.875,Ametista,6.458333333333334,7.75,0,3,10.0,5.462962962962963,7.38889,R,0.0,1,0
ALUNO-1101,11.0,1,6.75,6.440323564297217,Não,F,7.5,Ágata,6.041666666666667,4.0,0,2,5.0,8.111341154819415,7.444443333333333,R,-1.0,0,0
ALUNO-1102,13.0,3,0.0,4.244980227272728,Não,F,7.5,Quartzo,6.09375,0.0,0,1,10.0,4.886363636363637,4.5416625,R,0.0,1,0
ALUNO-1103,15.0,3,10.00002,6.011790235258207,Não,F,5.0,Ágata,6.09375,3.277777777777777,0,2,5.0,7.442630898513252,6.2916575,R,-2.0,0,0
ALUNO-1104,13.0,1,9.000020000000001,7.131280678842398,Não,M,7.5,Ametista,6.25,7.083333333333334,0,3,5.0,7.364726727545317,7.333333333333333,B,-2.0,0,0
ALUNO-1105,13.0,2,9.50002,6.787123434343435,Não,F,4.375,Ágata,6.041666666666667,5.083333333333334,0,2,5.0,8.505050505050505,7.88889,B,-1.0,0,0
ALUNO-1106,12.0,2,9.000020000000001,6.555924462189958,Não,M,6.25,Ágata,5.0,5.583333333333334,0,2,5.0,8.015728977616455,6.55555,B,-1.0,0,0
ALUNO-1107,14.0,3,0.0,5.307363354299295,Não,F,7.5,Quartzo,7.8125,2.722222222222222,0,1,5.0,6.075009549274255,7.583335,B,-1.0,0,0
ALUNO-1108,9.0,0,9.50002,7.487918,Não,F,7.5,Ametista,5.3125,8.95,0,3,5.0,6.999999999999998,7.83333,B,-1.0,0,0
ALUNO-1109,13.0,2,8.500020000000001,7.195372592592593,Não,F,7.5,Ametista,6.25,6.0,0,3,5.0,9.296296296296296,7.055556666666667,B,-1.0,0,0
ALUNO-1110,12.0,2,9.000020000000001,6.605761359666916,Não,F,7.5,Ágata,6.458333333333332,4.583333333333333,0,2,5.0,6.966300131667912,7.499996666666666,B,-1.0,0,0
ALUNO-1111,8.0,0,9.000020000000001,7.874720643467644,Não,F,7.5,Ametista,5.3125,7.75,0,3,10.0,8.217338217338218,7.500005,R,0.0,1,0
ALUNO-1113,inf,7,7.08333,7.535415,Não,M,6.25,Ametista,7.1875,7.75,0,3,5.0,10.0,7.16666,R,-1.0,0,0
ALUNO-1116,11.0,1,7.916679999999999,7.576481298701299,Sim,M,7.5,Ametista,6.25,7.666666666666667,0,3,5.0,8.16017316017316,8.722226666666668,R,-1.0,0,1
ALUNO-1117,9.0,0,8.000020000000001,6.730834666666667,Não,M,7.5,Ágata,5.625,7.583333333333333,0,2,5.0,5.925000000000001,7.08333,B,-1.0,0,0
ALUNO-1118,13.0,3,8.33334,7.1010415,Não,M,7.5,Ametista,7.34375,5.0,0,3,10.0,8.75,5.1666625,P,0.0,1,0
ALUNO-1120,9.0,1,9.50002,8.063890666666667,Não,F,7.5,Topázio,6.25,7.25,0,4,10.0,9.166666666666666,7.277776666666666,R,0.0,1,0
ALUNO-1121,8.0,0,9.50002,7.484593745480259,Não,F,7.5,Ametista,5.0,6.0,0,3,10.0,8.422963727401292,6.999995,B,0.0,1,0
ALUNO-1122,15.0,5,8.33334,8.71196797863248,Sim,F,7.5,Topázio,7.5,8.777777777777779,1,4,10.0,9.615384615384617,8.500007499999999,R,0.0,1,1
ALUNO-1123,17.0,4,8.33334,7.815768210526317,Sim,F,6.875,Ametista,7.8125,7.866666666666666,1,3,2.5,9.201754385964913,9.25,B,-3.0,0,1
ALUNO-1124,17.0,5,7.08334,7.498492675990676,Sim,F,5.625,Ametista,7.5,6.466666666666666,0,3,5.0,9.213286713286712,9.208340000000002,B,-2.0,0,1
ALUNO-1125,11.0,1,9.50002,6.306945444444445,Não,F,5.625,Ágata,5.0,3.25,0,2,5.0,9.72222222222222,5.999995,P,-1.0,0,0
ALUNO-1126,15.0,3,0.0,4.786323286324786,Não,F,5.625,Quartzo,7.5,3.444444444444444,0,1,5.0,5.799679487179487,5.6249925,P,-2.0,0,0
ALUNO-1127,14.0,3,10.00002,7.628620754385966,Não,M,5.0,Ametista,7.8125,7.166666666666667,1,3,5.0,9.736842105263158,7.333335,R,-1.0,0,0
ALUNO-1128,16.0,5,8.33334,8.28217875925926,Sim,F,8.75,Topázio,6.458333333333334,8.666666666666666,1,4,5.0,9.056712962962962,9.4166775,B,-1.0,0,1
ALUNO-1130,13.0,3,9.16668,8.815164203703704,Não,M,6.25,Topázio,8.28125,9.111111111111112,1,4,10.0,9.907407407407408,8.208337499999999,B,0.0,1,0
ALUNO-1135,9.0,0,8.500020000000001,7.369327063492064,Não,M,7.5,Ametista,3.125,9.05,0,3,5.0,8.317460317460318,7.416665,B,-1.0,0,0
ALUNO-1136,16.0,5,7.08333,7.367519229847495,Não,F,8.125,Ametista,5.833333333333334,7.477777777777778,0,3,5.0,8.088984204793029,8.2500025,P,-1.0,0,0
ALUNO-1138,14.0,4,7.5,8.28325764036921,Não,M,7.5,Topázio,8.4375,7.888888888888889,0,4,10.0,8.683646812957157,8.1250025,B,0.0,1,0
ALUNO-1141,15.0,3,7.08333,5.604466564270153,Não,F,7.5,Quartzo,5.0,6.166666666666667,0,1,5.0,4.647331154684096,4.91667,B,-2.0,0,0
ALUNO-1144,9.0,0,10.00002,6.921727523809524,Não,F,5.0,Ágata,5.3125,8.083333333333334,0,2,5.0,6.785714285714285,7.08333,P,-1.0,0,0
ALUNO-1150,11.0,1,9.000020000000001,7.181471298245615,Não,M,5.0,Ametista,5.9375,6.416666666666666,0,3,5.0,8.771929824561404,8.25,R,-1.0,0,0
ALUNO-1151,15.0,4,8.75001,6.797050461511668,Não,F,5.625,Ágata,6.40625,6.744444444444444,0,2,5.0,7.850182863113898,6.499995,B,-1.0,0,0
ALUNO-1152,11.0,2,10.00002,8.143057777777779,Não,M,7.5,Topázio,6.041666666666667,7.0,0,4,10.0,9.055555555555555,7.888890000000001,P,0.0,1,0
ALUNO-1153,14.0,3,7.91667,6.050593571428572,Não,M,7.5,Ágata,6.875,3.75,0,2,5.0,7.357142857142857,5.49999,B,-1.0,0,0
ALUNO-1154,11.0,1,7.83334,7.216203925925925,Não,M,7.5,Ametista,5.625,6.25,0,3,5.0,9.62962962962963,7.222219999999999,R,-1.0,0,0
ALUNO-1155,8.0,0,9.50002,7.973275077441079,Não,F,7.5,Ametista,5.625,7.583333333333333,0,3,10.0,8.053872053872054,7.91666,B,0.0,1,0
